3.547983880093244835e+00	5.154093409922167801e+00	5.142201859347189874e+00	4.695998695648737176e+00	4.468782403876367049e+00	4.887107184311068941e+00	4.618346872956220039e+00	4.304286290379874202e+00	4.516792921716838549e+00	3.953219444383903269e+00	4.618426830537127437e+00	4.969288612975558905e+00	4.528704964414066225e+00	4.812267426034030571e+00	4.913348016832493670e+00	4.786443396646721027e+00	4.539845763929634792e+00	3.654230335944270713e+00	4.905876275149072541e+00	4.458346615752033060e+00	4.519280258965627795e+00	4.784028481790057796e+00	3.790121775638584101e+00	4.785729354662684010e+00	3.857650807362601686e+00	5.393856203930150528e+00	4.734558142889157217e+00	4.331799916971747599e+00	3.870188316732372513e+00	4.573998037518968829e+00
5.081809533453255590e+00	4.914101795064437894e+00	4.742247059479057114e+00	4.986875012132776952e+00	5.114352545920430870e+00	4.962977623935968197e+00	4.156988431614615287e+00	4.728797628744251469e+00	5.068382505007429373e+00	4.804168647375942847e+00	4.778412251011051382e+00	4.337932502909894517e+00	4.463970825299517386e+00	4.039132960765338787e+00	4.684526757674571940e+00	4.356279936135248221e+00	4.944080553591846616e+00	4.335418094313904902e+00	4.072590710934254510e+00	5.128322540935648988e+00	4.944820972156337646e+00	4.485898138862483009e+00	4.773873039527045670e+00	4.788596673699374584e+00	4.802520845278692718e+00	4.852419439136835599e+00	4.745014647820456233e+00	5.444391951421350129e+00	4.763767005719326875e+00	4.858236423336291132e+00
4.890469615872987674e+00	4.935107514933561923e+00	4.519152769741202391e+00	5.022307069292475390e+00	5.009404569483013603e+00	4.687854076711362339e+00	4.612663301436249697e+00	4.655748619663711452e+00	4.716920876554504538e+00	4.715702489460718461e+00	5.084369905053064187e+00	4.379426216766624691e+00	4.724293140566255822e+00	4.069375573697588067e+00	4.952065738564780162e+00	4.883822654127973450e+00	4.787688719364762591e+00	4.644029910132072558e+00	4.773341802128156175e+00	4.798533118785222484e+00	4.798558087694433816e+00	4.749720121082384949e+00	4.247111445262500951e+00	4.321139212731164747e+00	4.576246487162263676e+00	4.514472418979742052e+00	4.734734610724816939e+00	4.819820963940091296e+00	4.091541798664430907e+00	4.599325559005442265e+00
4.678200445247306050e+00	4.399277081293900160e+00	4.701035569776778722e+00	4.621778330939246615e+00	4.779088334178147157e+00	4.761925043809362101e+00	4.684588380685473119e+00	4.536973531233736701e+00	4.711247369369927718e+00	4.363969282386036319e+00	4.742031389117112639e+00	4.812096557154062815e+00	4.760485417705731415e+00	4.761880231269763897e+00	4.697689027021091590e+00	4.569058599040063839e+00	4.551487937356085922e+00	4.685573383196700803e+00	4.678455791239467310e+00	4.670058801093791345e+00	4.514267228952625999e+00	4.863432850900331950e+00	4.694374291000033672e+00	4.807089938146103414e+00	4.643077603246288376e+00	4.568156822501006076e+00	4.379578009735343613e+00	4.798852425925569598e+00	4.676262645438226784e+00	4.513311607226656363e+00
4.716008650564550209e+00	4.791947244478544476e+00	4.293718312958201722e+00	4.717423208774422783e+00	4.468708461213541483e+00	4.755708229854352709e+00	5.003293230250825729e+00	4.331554047248383554e+00	4.633254311118276902e+00	4.619254249097410892e+00	4.896716132420150913e+00	4.735249392545292757e+00	4.750332553971285954e+00	4.386533703589778455e+00	4.749258967992091129e+00	4.654991729440883574e+00	4.592785943700890883e+00	4.368688194230012201e+00	4.428204774488049722e+00	4.848768187547539910e+00	4.735498480670336185e+00	4.800495783510508652e+00	4.434643878252838789e+00	4.127314747666522621e+00	4.611785922514448188e+00	4.861888996101630056e+00	4.529657521158100053e+00	4.853785151419049981e+00	4.742014638003548832e+00	4.653586591971005326e+00
4.731024524642439388e+00	4.968658002538292706e+00	4.344117818907248463e+00	4.566733544525321875e+00	4.723967513521853512e+00	4.855851007902174388e+00	4.711418716585812128e+00	4.701356444909187360e+00	4.619485466445474309e+00	5.030386630704008155e+00	4.765515981430391790e+00	4.833456304857314478e+00	4.781107130752983103e+00	4.449315494670130988e+00	4.640064419931759332e+00	4.688007788648482332e+00	4.667969252727118601e+00	4.958686044274632998e+00	4.666243782229726023e+00	4.752413116913378310e+00	4.804529364210474718e+00	4.839655561906973880e+00	4.669844176370308020e+00	4.266306970885756833e+00	4.728058353900274291e+00	4.579789808807384510e+00	4.826387878129623665e+00	4.677972428854034526e+00	4.951958722804061352e+00	4.619677879124020947e+00
4.768697995482146013e+00	4.832043426211585668e+00	4.677132312611019138e+00	4.514396003794544754e+00	4.847549984680161295e+00	4.282360567649432959e+00	4.745207765103931941e+00	4.746069708949708144e+00	4.887679873083415671e+00	4.618611424468560323e+00	4.727748447433991252e+00	4.589768346033188173e+00	4.692611844131501897e+00	4.607786453642871649e+00	4.529164725725622453e+00	4.763995043999426748e+00	4.676833007655921470e+00	4.588100088486241290e+00	4.635664491128751230e+00	4.843769614182627414e+00	4.681714922040815630e+00	4.706865661673083068e+00	4.722830840812155984e+00	4.475301766991695018e+00	4.591688243480174236e+00	4.757820028342842456e+00	4.875628835390288351e+00	4.215581429932767854e+00	4.480106308358854150e+00	4.500484267211350975e+00
4.351608010549663064e+00	4.593158010384912338e+00	4.700457543505361713e+00	4.808666605473727707e+00	4.832643274909383280e+00	4.649086011445569433e+00	4.613957216693618690e+00	4.465226417353001409e+00	4.462144933097279775e+00	4.625930102857068960e+00	4.794595511683193756e+00	4.470862476997671031e+00	4.613949196951582898e+00	4.602601043373200085e+00	4.593619570058940837e+00	4.522240101132688928e+00	4.824542990623411853e+00	4.770738198992187762e+00	4.364874604554837667e+00	4.542647944210543187e+00	4.556241187766304712e+00	4.817306726234749092e+00	4.659943021919858097e+00	4.317145858092169775e+00	4.697750485562776745e+00	4.580306101835719623e+00	4.648228213230292560e+00	4.787450892515307643e+00	4.821252855013982597e+00	5.161241483941525487e+00
4.740725459662753494e+00	4.436959050335002708e+00	4.641480963642123037e+00	4.622225535165930488e+00	4.640869215648187662e+00	4.928226496112787736e+00	4.670429881705024044e+00	4.746919181053447012e+00	4.722520876498260023e+00	4.699540913447728840e+00	4.581514314078264150e+00	4.483876626448941138e+00	4.456832353277415670e+00	4.411748153834533781e+00	4.622176824467561396e+00	4.788770371241665380e+00	4.646494230245395762e+00	4.703552676322472870e+00	4.587602337552619147e+00	4.537225290482702178e+00	4.637188793195433867e+00	4.782332632650252435e+00	4.683638658814528455e+00	4.592796499254765408e+00	4.972697589253976425e+00	4.760117445303902350e+00	4.432661612694164255e+00	4.618850457401076248e+00	4.741321831963346334e+00	4.624409635331157453e+00
4.534594134877439231e+00	4.804892070383255387e+00	4.658175956645366433e+00	4.540700593506359795e+00	4.590756726683279609e+00	4.686482251059337578e+00	4.789497050032093917e+00	4.585930237661393960e+00	4.577996788052780097e+00	4.908159809433341181e+00	4.663635234295061771e+00	4.671026105880446089e+00	4.836328414123710395e+00	4.664018126959357247e+00	4.947173071626079555e+00	4.790016338654331740e+00	4.627549304054510593e+00	4.848123848933327373e+00	4.472484210064583188e+00	4.788328474386115197e+00	4.595985204988421557e+00	4.738481186098930209e+00	4.578992204908089114e+00	4.637613988924641717e+00	4.576853140878704984e+00	4.687429305070738295e+00	4.695427230027069854e+00	4.516541777273714864e+00	4.917189766941356233e+00	4.780649777297384162e+00
