9.763489328171983672e+00	7.461733175997721013e+00	6.593826458548405434e+00	8.578949277411593854e+00	7.461733175997721013e+00	7.461733175997721013e+00	7.923503734771723650e+00	7.341481460072538212e+00	8.217598530960454895e+00	8.219193441434162750e+00	6.919381985158356230e+00	7.273535978164683335e+00	7.940503882405048230e+00	7.461733175997721013e+00	6.747331033150691937e+00	7.675709771727585284e+00	7.341481460072538212e+00	9.484934130175226130e+00	7.940503882405048230e+00	7.923503734771723650e+00	8.267588680109250632e+00	8.217598530960454895e+00	7.675709771727585284e+00	7.480675830160398831e+00	8.641751169461571180e+00	7.675709771727585284e+00	8.537869509999989504e+00	8.830463238087414624e+00	8.457430011307629059e+00	8.578949277411593854e+00
7.439919825915503715e+00	7.311810883107916048e+00	8.111684462455436062e+00	7.643354582049840751e+00	7.304579743355390065e+00	7.194160982780446467e+00	7.194160982780446467e+00	7.304579743355390065e+00	7.085408876723762184e+00	7.429475061386738410e+00	7.891042022218669238e+00	7.004116892834241881e+00	7.762328352329539882e+00	8.185017919091855276e+00	7.532766950853923227e+00	6.876151978659472697e+00	7.762328352329539882e+00	8.244876782349651378e+00	8.998535839629401067e+00	6.889892387766620274e+00	7.439919825915503715e+00	7.736196115063106227e+00	7.532766950853923227e+00	7.736196115063106227e+00	7.304579743355390065e+00	6.889892387766620274e+00	6.652426575890035387e+00	6.759531465526674943e+00	7.643354582049840751e+00	6.801317981549436453e+00
6.257196357003389053e+00	6.456192094161046668e+00	7.042962321403199333e+00	6.897458605777547547e+00	6.592009219955997423e+00	6.683369889894828830e+00	7.354335417886708193e+00	6.499914646982281496e+00	7.980385179703710641e+00	7.184755856241167749e+00	6.413886898515351653e+00	7.623174145245477540e+00	7.042962321403199333e+00	7.624329250523577350e+00	7.011509573303086107e+00	6.798243202985926992e+00	6.914928529687767167e+00	7.111959121840029319e+00	6.843525548351052201e+00	7.354335417886708193e+00	7.184755856241167749e+00	6.855292881861970500e+00	6.801189226629153595e+00	7.871855926285318716e+00	7.294274296016549641e+00	7.127797879966247585e+00	7.111959121840029319e+00	6.977392390758296870e+00	7.633422636420544194e+00	7.524018364677869108e+00
6.756795752071559136e+00	6.995898330281997701e+00	6.908083178330054253e+00	6.841451014229613214e+00	6.995898330281996813e+00	6.998856891504331657e+00	6.756795752071559136e+00	6.931930918012745302e+00	6.931930918012745302e+00	6.602289700930013439e+00	6.995898330281997701e+00	7.061196851187342638e+00	6.828445628418370994e+00	7.170851514851612762e+00	6.756795752071559136e+00	6.998856891504331657e+00	6.931930918012746190e+00	6.756795752071559136e+00	6.841451014229613214e+00	6.729747596620958561e+00	6.870925401606836402e+00	6.745012684128136371e+00	7.462605778195147366e+00	7.208801747300499052e+00	7.029084218809342310e+00	7.510054898527192435e+00	7.208801747300497276e+00	7.133959229278777237e+00	6.703245571516076140e+00	6.894384206448599173e+00
7.173684524845262089e+00	6.237075994148065128e+00	6.632615433931177584e+00	6.998114059176608670e+00	7.363002463435642575e+00	6.768799661590738204e+00	6.745098028964198633e+00	7.187609841341193295e+00	6.721816668062889910e+00	6.611232464827176081e+00	6.975566019327656520e+00	6.809417728682585214e+00	6.476044516485282898e+00	7.155154783571063604e+00	7.003852129945337346e+00	6.489791076978542073e+00	7.187609841341193295e+00	7.123476806066594946e+00	7.518710392347655258e+00	6.708939976992778220e+00	6.424269698275035800e+00	7.127344461853845736e+00	7.092539970059939414e+00	7.522179127603361160e+00	7.092539970059939414e+00	6.533592293145372487e+00	6.809417728682585214e+00	6.451695242497941685e+00	7.092539970059939414e+00	6.774983629284495379e+00
6.812044215716887230e+00	6.682931541338024140e+00	6.978903213058760713e+00	6.734405290683739942e+00	6.792483916991672643e+00	6.484265537411200597e+00	6.799400017682541097e+00	6.815609523552192073e+00	6.663809189918835862e+00	7.027188152836965962e+00	6.563530849579700899e+00	6.774380104530364655e+00	6.670372637420310724e+00	6.609322286347689257e+00	6.547604183262539124e+00	6.420783298246329984e+00	6.516372628399962785e+00	6.663809189918835862e+00	7.043683826348138055e+00	6.441684449218970876e+00	6.721346316686869216e+00	7.021413672748007428e+00	7.111807135538559699e+00	7.299249453819686373e+00	6.681368650456063207e+00	6.547604183262539124e+00	6.717277320003598007e+00	6.852145256890448621e+00	6.427290839008033885e+00	6.872673423932107895e+00
6.286531352578402121e+00	7.024966756732939466e+00	6.955807941343689293e+00	7.016885633502964126e+00	6.631282599130536859e+00	6.914725597910613253e+00	6.809417728682584325e+00	6.694972759418413411e+00	6.591039802772063361e+00	6.539616963784263604e+00	6.601594608833761590e+00	6.945897790533703819e+00	6.591039802772063361e+00	6.955807941343689293e+00	6.670724888754068438e+00	6.712589202254850562e+00	6.500011789245644600e+00	6.814458609494569608e+00	6.654805245450829077e+00	6.600562059703784179e+00	6.887952849073941231e+00	6.814458609494569608e+00	6.770526749751700102e+00	7.148232033904637461e+00	6.585467932186375606e+00	7.016885633502964126e+00	6.415422355786471798e+00	6.724274683231770133e+00	6.622987168140471503e+00	6.916606756409220402e+00
7.097239371327123791e+00	6.594026065837652162e+00	6.552933172997612132e+00	6.554600950379965596e+00	6.453367613971007444e+00	6.506291175601780274e+00	6.830520648400567829e+00	6.519896174670035016e+00	6.680295670953340093e+00	7.043192320010203566e+00	6.492839128387932313e+00	6.961452834577677606e+00	6.712443553238435889e+00	6.554600950379965596e+00	6.796781427606066295e+00	6.796781427606066295e+00	6.688582989357713338e+00	6.575917057814134381e+00	6.612308851855637215e+00	6.554600950379965596e+00	7.043192320010203566e+00	6.731439351758131018e+00	6.499546245799100674e+00	6.972442459899810707e+00	6.865542624498132795e+00	6.657489108790525911e+00	6.688582989357713338e+00	6.754825718612916141e+00	6.719900568595919665e+00	6.766676964298630637e+00
6.612157069986687397e+00	6.834807553281732062e+00	6.616311682981499409e+00	6.608016803821875840e+00	6.464094827220189465e+00	6.386069010547824831e+00	6.460435455425091789e+00	6.501317948140106218e+00	6.645804102725145768e+00	6.575399646706747703e+00	6.417375229253223345e+00	6.729712904687630726e+00	6.571384223770545319e+00	6.608016803821875840e+00	6.620480741465681440e+00	6.587527291959155207e+00	6.355562856923665294e+00	6.743514441574684604e+00	6.917449755715860960e+00	6.819924246120696587e+00	6.662988280201153302e+00	6.579428572176082568e+00	6.641546241410829943e+00	6.762166546199839701e+00	6.271579342727463313e+00	6.704234765100191673e+00	6.587527291959153430e+00	6.456787250572690873e+00	6.464094827220189465e+00	6.720599172681454014e+00
6.592085698383982617e+00	6.496592075016081935e+00	6.449234809058850715e+00	6.751304206823428800e+00	6.701569583940530705e+00	6.599959143154496388e+00	6.511172771021849215e+00	6.621211369145072467e+00	6.556011879191964375e+00	6.426241613254942919e+00	6.592085698383982617e+00	6.439984373150082320e+00	6.463246095766779220e+00	6.456219924378517661e+00	6.370623595836771180e+00	6.621211369145072467e+00	6.573731011434513327e+00	6.553476272751219689e+00	6.659333794865804457e+00	6.475048924003963258e+00	6.792648229534281157e+00	6.566208326205686951e+00	6.707314968412785738e+00	6.566208326205686951e+00	6.594704437488314142e+00	6.576492308267991582e+00	6.561099253005177268e+00	6.388141070094643048e+00	6.484575786391948427e+00	6.414908848437087308e+00
